latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
31.078,75.935,303,1.2,1.1,2021-01-11,0755,Aqua,MODIS,54,6.1NRT,288.6,6.9,D
31.289,75.817,307.1,1.4,1.2,2021-01-14,0830,Aqua,MODIS,65,6.1NRT,288,14.8,D
32.075,75.566,310,1.1,1,2021-01-18,0805,Aqua,MODIS,69,6.1NRT,293.1,8.8,D
32.073,75.555,309.8,1.1,1,2021-01-18,0805,Aqua,MODIS,69,6.1NRT,292.9,8.8,D
30.817,76.457,303.1,1,1,2021-01-18,0805,Aqua,MODIS,55,6.1NRT,291.8,4.9,D
31.717,75.412,302.6,1.1,1,2021-01-18,0805,Aqua,MODIS,53,6.1NRT,290.6,5.5,D
31.852,75.684,303.1,1,1,2021-01-18,0805,Aqua,MODIS,55,6.1NRT,292.8,3.9,D
32.232,75.508,303.6,1.1,1,2021-01-18,0805,Aqua,MODIS,57,6.1NRT,292.9,4.8,D
32.038,75.574,303.9,1.1,1,2021-01-18,0805,Aqua,MODIS,54,6.1NRT,292.2,4.9,D
31.119,75.967,307.5,1.4,1.2,2021-01-20,0750,Aqua,MODIS,65,6.1NRT,290.1,13.8,D
32.139,75.605,305.1,1.8,1.3,2021-01-21,0835,Aqua,MODIS,61,6.1NRT,291.8,13.5,D
30.989,76.58,314.2,1.3,1.1,2021-01-23,0820,Aqua,MODIS,74,6.1NRT,291.9,15.3,D
31.042,76.43,309.8,1.3,1.1,2021-01-23,0820,Aqua,MODIS,44,6.1NRT,286.5,10.1,D
30.859,76.196,301.8,1,1,2021-01-25,0810,Aqua,MODIS,49,6.1NRT,291,3.9,D
29.952,74.499,302.7,1.1,1,2021-01-25,0810,Aqua,MODIS,53,6.1NRT,291.3,4.8,D
30.289,76.269,310.3,1,1,2021-01-25,0810,Aqua,MODIS,70,6.1NRT,292,9,D
30.518,76.248,301.5,1,1,2021-01-25,0810,Aqua,MODIS,47,6.1NRT,290.1,4.1,D
29.954,74.509,305.3,1.1,1,2021-01-25,0810,Aqua,MODIS,61,6.1NRT,292.1,6.5,D
31.463,75.614,302.1,1.2,1.1,2021-01-27,0755,Aqua,MODIS,50,6.1NRT,292,5.1,D
31.473,75.748,312.9,1.2,1.1,2021-01-27,0755,Aqua,MODIS,73,6.1NRT,292.9,13.6,D
31.047,75.425,301.6,1.3,1.1,2021-01-27,0755,Aqua,MODIS,48,6.1NRT,290.8,5.6,D
31.886,75.685,300.6,1.2,1.1,2021-01-27,0800,Aqua,MODIS,40,6.1NRT,290.6,4.2,D
31.82,74.587,300.8,1.4,1.2,2021-01-27,0800,Aqua,MODIS,42,6.1NRT,290.6,6.3,D
32.021,74.904,303,1.3,1.1,2021-01-30,0830,Aqua,MODIS,39,6.1NRT,285.9,8.5,D
30.942,76.609,301.5,1.4,1.2,2021-01-31,0555,Terra,MODIS,47,6.1NRT,289.8,6.3,D
30.931,74.636,302,1.1,1,2021-01-31,0555,Terra,MODIS,38,6.1NRT,291.5,4.5,D
31.811,75.567,301.8,2.9,1.6,2021-01-31,0735,Aqua,MODIS,37,6.1NRT,290.7,19.5,D
31.338,75.852,318.5,1.1,1,2021-02-01,0815,Aqua,MODIS,78,6.1NRT,293.3,16.1,D
31.879,74.685,304.3,1,1,2021-02-01,0815,Aqua,MODIS,58,6.1NRT,290.9,5.1,D
31.103,75.189,304.7,1,1,2021-02-01,0815,Aqua,MODIS,56,6.1NRT,291.1,5.7,D
30.4,76.254,302.9,1.1,1,2021-02-01,0815,Aqua,MODIS,53,6.1NRT,291.8,4.7,D
32.018,75.5,302.1,1,1,2021-02-01,0815,Aqua,MODIS,51,6.1NRT,291.9,3.9,D
32.049,75.528,305,1,1,2021-02-01,0815,Aqua,MODIS,60,6.1NRT,291.2,5.6,D
31.34,75.863,314.9,1.1,1,2021-02-01,0815,Aqua,MODIS,75,6.1NRT,293.2,12.5,D
31.755,75.554,303.5,1,1,2021-02-02,0545,Terra,MODIS,48,6.1NRT,290.5,4.9,D
30.405,76.895,301.2,1.1,1,2021-02-02,0545,Terra,MODIS,45,6.1NRT,290.4,3.8,D
30.776,76.356,302.6,1,1,2021-02-02,0545,Terra,MODIS,53,6.1NRT,288.6,5.3,D
31.356,75.76,305.3,1,1,2021-02-02,0545,Terra,MODIS,61,6.1NRT,291.9,5.7,D
31.449,75.245,319,1,1,2021-02-02,0545,Terra,MODIS,75,6.1NRT,290.8,16.5,D
31.444,75.596,303.4,1,1,2021-02-02,0545,Terra,MODIS,56,6.1NRT,291.3,4.3,D
31.849,75.482,306.8,1,1,2021-02-02,0545,Terra,MODIS,64,6.1NRT,290.5,7.2,D
30.407,76.884,311.7,1,1,2021-02-02,0545,Terra,MODIS,72,6.1NRT,290.9,11,D
31.434,75.218,302.5,1.6,1.2,2021-02-05,0750,Aqua,MODIS,0,6.1NRT,290.8,8.6,D
32.15,75.314,312.8,1.3,1.1,2021-02-07,0605,Terra,MODIS,73,6.1NRT,290.8,16.2,D
32.157,75.322,307.2,1.3,1.1,2021-02-07,0605,Terra,MODIS,48,6.1NRT,290.9,10,D
32.006,75.635,302.5,1.4,1.2,2021-02-07,0605,Terra,MODIS,52,6.1NRT,290.3,7.3,D
31.302,75.325,303.6,2.5,1.5,2021-02-07,0740,Aqua,MODIS,39,6.1NRT,293.4,13.5,D
31.308,75.328,305.5,2.5,1.5,2021-02-07,0740,Aqua,MODIS,41,6.1NRT,293.1,16.2,D
31.881,75.681,307.4,1.2,1.1,2021-02-08,0820,Aqua,MODIS,63,6.1NRT,293.7,7,D
31.022,75.468,312.1,1.1,1.1,2021-02-08,0820,Aqua,MODIS,69,6.1NRT,294.3,11.4,D
31.023,75.48,327.6,1.1,1.1,2021-02-08,0820,Aqua,MODIS,84,6.1NRT,294.8,29.6,D
29.818,75.577,304.1,1.1,1,2021-02-09,0550,Terra,MODIS,54,6.1NRT,292.5,6.3,D
31.163,75.868,304.6,1,1,2021-02-10,0810,Aqua,MODIS,52,6.1NRT,294.2,4.3,D
31.172,76.058,310.9,1,1,2021-02-10,0810,Aqua,MODIS,68,6.1NRT,295,7.5,D
31.17,76.048,318.4,1,1,2021-02-10,0810,Aqua,MODIS,77,6.1NRT,295.3,13.9,D
31.182,76.194,310.2,1,1,2021-02-10,0810,Aqua,MODIS,67,6.1NRT,293.5,7.6,D
30.837,76.296,314.7,1,1,2021-02-10,0810,Aqua,MODIS,74,6.1NRT,294.7,10.5,D
31.001,76.156,309.7,1,1,2021-02-10,0810,Aqua,MODIS,66,6.1NRT,295.5,6.9,D
31.178,75.593,311.7,1,1,2021-02-10,0810,Aqua,MODIS,68,6.1NRT,294.5,8.8,D
31.18,75.604,304.8,1,1,2021-02-10,0810,Aqua,MODIS,49,6.1NRT,294.6,4,D
31.948,75.361,309.6,1,1,2021-02-10,0810,Aqua,MODIS,68,6.1NRT,293.8,7.7,D
31.166,75.953,321.1,1,1,2021-02-10,0810,Aqua,MODIS,79,6.1NRT,295.1,16.8,D
30.828,76.298,310.6,1,1,2021-02-10,0810,Aqua,MODIS,68,6.1NRT,295.3,7.1,D
31.88,74.66,308,1,1,2021-02-10,0810,Aqua,MODIS,63,6.1NRT,294.3,6.7,D
31.167,75.963,310.8,1,1,2021-02-10,0810,Aqua,MODIS,68,6.1NRT,294.6,7.8,D
30.786,76.133,307,1.2,1.1,2021-02-12,0755,Aqua,MODIS,65,6.1NRT,294.6,7,D
30.784,76.121,304.8,1.2,1.1,2021-02-12,0755,Aqua,MODIS,60,6.1NRT,293.9,5.3,D
32.007,75.612,305.6,1.2,1.1,2021-02-12,0800,Aqua,MODIS,39,6.1NRT,292.2,6.5,D
32.032,75.534,306.2,1.2,1.1,2021-02-16,0555,Terra,MODIS,63,6.1NRT,293.4,6.7,D
31.782,75.684,309.1,1,1,2021-02-17,0815,Aqua,MODIS,64,6.1NRT,296.6,5.5,D
31.908,75.671,306.3,1,1,2021-02-17,0815,Aqua,MODIS,50,6.1NRT,295.2,4.7,D
31.868,75.367,305.3,1,1,2021-02-17,0815,Aqua,MODIS,55,6.1NRT,295.1,4.6,D
31.912,75.626,313.4,1,1,2021-02-17,0815,Aqua,MODIS,72,6.1NRT,295.1,10.5,D
31.916,75.447,306.1,1,1,2021-02-17,0815,Aqua,MODIS,55,6.1NRT,295.1,4.5,D
31.952,75.574,309.8,1,1,2021-02-17,0815,Aqua,MODIS,66,6.1NRT,296.5,7.1,D
32.001,75.537,310.2,1,1,2021-02-17,0815,Aqua,MODIS,58,6.1NRT,298.3,5.5,D
30.4,76.276,309.3,1.1,1,2021-02-17,0815,Aqua,MODIS,63,6.1NRT,295.1,7.3,D
30.399,76.265,333.4,1.1,1,2021-02-17,0815,Aqua,MODIS,88,6.1NRT,296.2,34,D
31.844,75.6,305.7,1,1,2021-02-17,0815,Aqua,MODIS,55,6.1NRT,295.5,4.1,D
31.756,75.219,305,1,1,2021-02-17,0815,Aqua,MODIS,51,6.1NRT,294.6,4.7,D
31.301,75.803,305.4,1,1,2021-02-17,0815,Aqua,MODIS,50,6.1NRT,293.8,5,D
31.604,75.651,306.9,1,1,2021-02-17,0815,Aqua,MODIS,55,6.1NRT,295.4,4.9,D
31.664,75.49,306.9,1,1,2021-02-17,0815,Aqua,MODIS,42,6.1NRT,295.4,6.1,D
31.902,75.695,307.3,1.1,1,2021-02-17,0815,Aqua,MODIS,56,6.1NRT,295.8,4.9,D
31.098,75.181,306.3,1.1,1,2021-02-19,0805,Aqua,MODIS,50,6.1NRT,295.1,6.2,D
31.994,75.519,309.9,1.1,1,2021-02-19,0805,Aqua,MODIS,67,6.1NRT,297.6,6,D
31.764,75.7,308.6,1,1,2021-02-19,0805,Aqua,MODIS,63,6.1NRT,297.2,5,D
31.799,75.517,306.8,1.1,1,2021-02-19,0805,Aqua,MODIS,60,6.1NRT,295.2,5.5,D
31.797,75.506,305.9,1.1,1,2021-02-19,0805,Aqua,MODIS,57,6.1NRT,295,5,D
32.17,75.525,307.2,1.1,1,2021-02-19,0805,Aqua,MODIS,61,6.1NRT,295.5,5.5,D
30.633,76.597,323.9,1.1,1,2021-02-20,0530,Terra,MODIS,82,6.1NRT,291.9,23.1,D
30.635,76.586,313.3,1.1,1,2021-02-20,0530,Terra,MODIS,72,6.1NRT,291.6,12,D
31.308,75.35,306.1,2.2,1.4,2021-02-21,0615,Terra,MODIS,57,6.1NRT,294.2,13.7,D
32.074,75.592,315.4,1.8,1.3,2021-02-22,0835,Aqua,MODIS,72,6.1NRT,294.1,24.1,D
31.665,75.696,310.2,1.8,1.3,2021-02-22,0835,Aqua,MODIS,60,6.1NRT,297.6,10.9,D
32.137,75.622,304.9,1.8,1.3,2021-02-22,0835,Aqua,MODIS,43,6.1NRT,291.5,7.5,D
31.009,75.979,308.7,1.8,1.3,2021-02-22,0835,Aqua,MODIS,50,6.1NRT,296.9,12.8,D
31.538,75.656,316.5,1.2,1.1,2021-02-24,0820,Aqua,MODIS,71,6.1NRT,299.1,10.8,D
31.722,75.5,317.9,1.2,1.1,2021-02-24,0820,Aqua,MODIS,71,6.1NRT,299.1,13.5,D
31.726,75.507,315.8,1.2,1.1,2021-02-24,0820,Aqua,MODIS,72,6.1NRT,298.5,13.8,D
31.978,75.515,314.3,1.2,1.1,2021-02-24,0820,Aqua,MODIS,69,6.1NRT,301.3,8,D
31.637,75.634,311.5,1.2,1.1,2021-02-24,0820,Aqua,MODIS,61,6.1NRT,298,7.8,D
30.569,76.154,310,1.1,1.1,2021-02-25,0550,Terra,MODIS,61,6.1NRT,298.4,6.2,D
30.659,76.051,309.1,1.1,1,2021-02-25,0550,Terra,MODIS,58,6.1NRT,297.4,6.3,D
30.411,75.875,313.3,1.1,1,2021-02-25,0550,Terra,MODIS,69,6.1NRT,298.1,9.1,D
30.412,75.863,311.4,1.1,1,2021-02-25,0550,Terra,MODIS,65,6.1NRT,297.9,7.6,D
30.854,76.384,308.1,1.1,1.1,2021-02-25,0550,Terra,MODIS,54,6.1NRT,296.5,5.7,D
31.51,75.594,309,1,1,2021-02-25,0550,Terra,MODIS,56,6.1NRT,298.1,4.2,D
31.105,75.169,307,1,1,2021-02-25,0550,Terra,MODIS,49,6.1NRT,295.6,5.1,D
30.568,76.166,315.2,1.1,1.1,2021-02-25,0550,Terra,MODIS,71,6.1NRT,299.3,10.9,D
31.006,76.323,310.8,1,1,2021-02-26,0810,Aqua,MODIS,42,6.1NRT,297.6,4.9,D
32.064,75.09,343.4,1,1,2021-02-26,0810,Aqua,MODIS,92,6.1NRT,285.9,48.1,D
31.79,75.612,314.7,1,1,2021-02-26,0810,Aqua,MODIS,69,6.1NRT,297.1,8.6,D
30.437,75.76,313.9,1,1,2021-02-26,0810,Aqua,MODIS,65,6.1NRT,297,8.6,D
30.326,75.756,321.3,1,1,2021-02-26,0810,Aqua,MODIS,76,6.1NRT,296.8,15.4,D
31.068,75.468,320.3,1,1,2021-02-26,0810,Aqua,MODIS,74,6.1NRT,299.3,12.6,D
31.069,75.479,317.5,1,1,2021-02-26,0810,Aqua,MODIS,70,6.1NRT,297.9,10,D
31.291,75.796,310.3,1,1,2021-02-26,0810,Aqua,MODIS,49,6.1NRT,297.8,4.9,D
31.461,75.257,311.1,1,1,2021-02-26,0810,Aqua,MODIS,43,6.1NRT,298.3,5.7,D
31.013,76.173,315.7,1,1,2021-02-26,0810,Aqua,MODIS,66,6.1NRT,297.6,8.5,D
31.751,75.522,308.9,1.1,1,2021-02-27,0540,Terra,MODIS,49,6.1NRT,295.1,6.4,D
31.834,75.452,327.3,1.1,1,2021-02-27,0540,Terra,MODIS,84,6.1NRT,294.4,25.3,D
32.07,75.194,313.6,1.1,1,2021-02-27,0540,Terra,MODIS,72,6.1NRT,293.8,12,D
31.164,75.015,310.9,3.3,1.7,2021-02-27,0855,Aqua,MODIS,0,6.1NRT,294.8,46.1,D
31.062,76.637,315.4,1.1,1.1,2021-02-28,0755,Aqua,MODIS,72,6.1NRT,303.6,8.8,D
30.789,76.163,312,1.2,1.1,2021-02-28,0755,Aqua,MODIS,64,6.1NRT,299,7.7,D
30.787,76.151,312.7,1.2,1.1,2021-02-28,0755,Aqua,MODIS,67,6.1NRT,299.3,8.8,D
31.802,75.522,308.4,1.2,1.1,2021-02-28,0800,Aqua,MODIS,56,6.1NRT,298,5.3,D
31.8,75.509,309.8,1.2,1.1,2021-02-28,0800,Aqua,MODIS,62,6.1NRT,297,6.8,D
31.999,75.528,312.5,1.2,1.1,2021-02-28,0800,Aqua,MODIS,63,6.1NRT,300.7,6.6,D
31.511,75.759,311,1.4,1.2,2021-03-01,0525,Terra,MODIS,65,6.1NRT,297.1,10.3,D
31.781,75.694,311.7,1.4,1.2,2021-03-01,0525,Terra,MODIS,69,6.1NRT,298.7,10.3,D
31.831,75.545,306.5,1.5,1.2,2021-03-01,0525,Terra,MODIS,43,6.1NRT,296.4,7.7,D
31.164,75.012,310.1,2,1.4,2021-03-01,0840,Aqua,MODIS,0,6.1NRT,296.4,18.7,D
31.286,76.236,312.7,2,1.4,2021-03-02,0610,Terra,MODIS,72,6.1NRT,301.5,15.6,D
31.289,76.243,311.3,2,1.4,2021-03-02,0610,Terra,MODIS,70,6.1NRT,301.2,12.4,D
31.793,75.425,306.7,1.7,1.3,2021-03-02,0610,Terra,MODIS,60,6.1NRT,295,11.5,D
31.033,76.441,329.3,2.1,1.4,2021-03-02,0610,Terra,MODIS,86,6.1NRT,301.6,68.2,D
31.944,75.422,310.5,1.7,1.3,2021-03-02,0610,Terra,MODIS,68,6.1NRT,296.4,15.3,D
31.947,75.404,312.9,1.7,1.3,2021-03-02,0610,Terra,MODIS,71,6.1NRT,295.5,19.3,D
31.032,76.436,327.4,1.7,1.3,2021-03-02,0745,Aqua,MODIS,83,6.1NRT,304.4,41.7,D
31.035,76.453,318.2,1.7,1.3,2021-03-02,0745,Aqua,MODIS,75,6.1NRT,300.3,20.9,D
31.033,76.442,332.5,1.7,1.3,2021-03-02,0745,Aqua,MODIS,87,6.1NRT,303.7,55.9,D
31.195,76.069,309.2,1.7,1.3,2021-03-02,0745,Aqua,MODIS,60,6.1NRT,297.6,13.8,D
31.05,76.453,304.4,1.1,1,2021-03-02,1710,Terra,MODIS,60,6.1NRT,290.1,8,N
30.397,76.186,309.1,1.3,1.1,2021-03-04,0555,Terra,MODIS,55,6.1NRT,298.3,7.1,D
31.988,75.264,307.5,1.1,1.1,2021-03-04,0555,Terra,MODIS,54,6.1NRT,295.9,6.5,D
30.878,76.149,311.1,1.3,1.1,2021-03-04,0555,Terra,MODIS,64,6.1NRT,297,9.2,D
31.776,75.539,313.3,1.2,1.1,2021-03-04,0555,Terra,MODIS,67,6.1NRT,300.8,8.8,D
31.107,75.481,315.7,1.2,1.1,2021-03-04,0555,Terra,MODIS,71,6.1NRT,298.4,11.8,D
31.731,75.63,310.1,1.2,1.1,2021-03-04,0555,Terra,MODIS,49,6.1NRT,298.7,7.2,D
30.394,76.199,307.4,1.3,1.1,2021-03-04,0555,Terra,MODIS,53,6.1NRT,297.3,6.1,D
30.776,75.788,307.1,1.2,1.1,2021-03-04,0555,Terra,MODIS,47,6.1NRT,296.7,5.4,D
30.786,75.791,306.6,1.2,1.1,2021-03-04,0555,Terra,MODIS,38,6.1NRT,296.1,4.6,D
30.391,75.841,308.5,3,1.7,2021-03-04,0735,Aqua,MODIS,62,6.1NRT,296.1,25.2,D
30.39,75.834,312.1,3,1.7,2021-03-04,0735,Aqua,MODIS,69,6.1NRT,296.1,38.7,D
31.016,76.458,307.8,1,1,2021-03-04,1655,Terra,MODIS,68,6.1NRT,287.1,9.5,N
31.014,76.447,301.3,1,1,2021-03-04,1655,Terra,MODIS,7,6.1NRT,286.1,5.6,N
31.043,76.47,317,1.1,1,2021-03-05,0815,Aqua,MODIS,69,6.1NRT,304.9,6.5,D
31.777,75.537,315,1,1,2021-03-05,0815,Aqua,MODIS,63,6.1NRT,303.8,7.1,D
32.044,75.548,316.7,1,1,2021-03-05,0815,Aqua,MODIS,51,6.1NRT,304.2,8.3,D
31.444,75.255,315.6,1,1,2021-03-05,0815,Aqua,MODIS,66,6.1NRT,299,9.3,D
30.921,76.655,318.3,1.1,1,2021-03-05,0815,Aqua,MODIS,69,6.1NRT,302.8,10.7,D
32.045,75.558,319.4,1,1,2021-03-05,0815,Aqua,MODIS,62,6.1NRT,305.6,10.6,D
31.199,76.11,314,1.1,1,2021-03-05,0815,Aqua,MODIS,64,6.1NRT,299.8,9.1,D
31.927,75.352,310.5,1,1,2021-03-05,0815,Aqua,MODIS,58,6.1NRT,297.4,6.4,D
32.388,75.748,322,1.2,1.1,2021-03-08,0530,Terra,MODIS,79,6.1NRT,298.1,19.8,D
32.121,75.606,312.2,1.2,1.1,2021-03-08,0530,Terra,MODIS,67,6.1NRT,298.1,8.1,D
32.035,75.56,322.8,1.2,1.1,2021-03-08,0530,Terra,MODIS,79,6.1NRT,299,19.5,D
31.781,75.552,315.6,1.2,1.1,2021-03-08,0530,Terra,MODIS,55,6.1NRT,298.7,11,D
31.04,76.421,313.8,3.2,1.7,2021-03-08,0845,Aqua,MODIS,66,6.1NRT,299.6,32.3,D
31.052,76.444,305.2,1.3,1.1,2021-03-09,1715,Terra,MODIS,23,6.1NRT,290.5,10.5,N
31.712,75.737,315.6,1.8,1.3,2021-03-10,0520,Terra,MODIS,73,6.1NRT,298.2,18.3,D
31.483,75.775,318.4,1.8,1.3,2021-03-10,0835,Aqua,MODIS,74,6.1NRT,297.5,25,D
31.45,75.24,314.3,1.7,1.3,2021-03-10,0835,Aqua,MODIS,0,6.1NRT,298.8,17.2,D
30.436,73.966,311.4,1.2,1.1,2021-03-11,0605,Terra,MODIS,61,6.1NRT,296.6,8.7,D
31.946,75.521,314.4,1.4,1.2,2021-03-11,0605,Terra,MODIS,53,6.1NRT,290.3,17.4,D
31.858,75.613,310.4,1.4,1.2,2021-03-11,0605,Terra,MODIS,69,6.1NRT,282.4,15.1,D
31.855,75.628,305.1,1.4,1.2,2021-03-11,0605,Terra,MODIS,59,6.1NRT,281.3,9.5,D
32.064,75.575,318.1,1,1,2021-03-13,0550,Terra,MODIS,78,6.1NRT,290.6,13.9,D
31.921,75.527,320.7,1,1,2021-03-14,0810,Aqua,MODIS,70,6.1NRT,298.7,11.8,D
31.166,74.968,316.8,1,1,2021-03-14,0810,Aqua,MODIS,0,6.1NRT,298,10.6,D
32.23,75.499,314.3,1.1,1,2021-03-15,0540,Terra,MODIS,62,6.1NRT,296.4,8.3,D
30.565,76.302,321.4,1,1,2021-03-15,0540,Terra,MODIS,78,6.1NRT,298.7,15.1,D
31.635,75.684,315.5,1,1,2021-03-15,0540,Terra,MODIS,71,6.1NRT,297.3,8,D
31.165,76.003,319.7,1.2,1.1,2021-03-16,0755,Aqua,MODIS,75,6.1NRT,298.1,14.9,D
31.213,75.944,312.7,1.2,1.1,2021-03-20,0555,Terra,MODIS,60,6.1NRT,299.3,9.1,D
32.001,75.505,314.2,1.2,1.1,2021-03-20,0555,Terra,MODIS,23,6.1NRT,302.1,6,D
31.869,75.538,310.7,1.2,1.1,2021-03-20,0555,Terra,MODIS,55,6.1NRT,299.4,4.8,D
32.267,75.573,313.9,1.2,1.1,2021-03-20,0555,Terra,MODIS,66,6.1NRT,300.7,8.2,D
31.789,75.774,320.9,1.2,1.1,2021-03-20,0555,Terra,MODIS,76,6.1NRT,302.3,14.2,D
31.871,75.525,311.7,1.2,1.1,2021-03-20,0555,Terra,MODIS,51,6.1NRT,300.3,5.9,D
31.873,75.533,316.7,1.2,1.1,2021-03-20,0555,Terra,MODIS,70,6.1NRT,299.6,10.6,D
30.989,76.608,309.2,2.7,1.6,2021-03-25,0615,Terra,MODIS,48,6.1NRT,282.6,28.5,D
30.976,76.611,354.9,1.3,1.1,2021-03-25,0750,Aqua,MODIS,98,6.1NRT,295.9,102.6,D
31.455,76.051,310.9,1.4,1.2,2021-03-25,0750,Aqua,MODIS,62,6.1NRT,296.1,8.3,D
30.974,76.598,320,1.3,1.1,2021-03-25,0750,Aqua,MODIS,71,6.1NRT,295.4,18,D
30.979,76.625,312.8,1.3,1.1,2021-03-25,0750,Aqua,MODIS,20,6.1NRT,290.8,8.6,D
30.966,76.614,331.7,1.3,1.1,2021-03-25,0750,Aqua,MODIS,87,6.1NRT,291.4,37.9,D
31.466,75.72,305,1.5,1.2,2021-03-25,0750,Aqua,MODIS,13,6.1NRT,287.1,6.1,D
32.003,74.848,316.7,2.5,1.5,2021-03-27,0740,Aqua,MODIS,0,6.1NRT,299.9,37.7,D
32.167,75.352,319.2,1.2,1.1,2021-03-28,0820,Aqua,MODIS,42,6.1NRT,303.4,8.5,D
31.228,76.436,325.1,1.3,1.1,2021-03-28,0820,Aqua,MODIS,76,6.1NRT,303,20.5,D
30.537,76.868,319.6,1.3,1.1,2021-03-28,0820,Aqua,MODIS,67,6.1NRT,304.1,11.5,D
30.538,76.881,325.2,1.3,1.1,2021-03-28,0820,Aqua,MODIS,76,6.1NRT,304.2,20.4,D
30.951,76.652,317.3,3.3,1.7,2021-03-29,0725,Aqua,MODIS,72,6.1NRT,295.6,41.1,D
30.955,76.655,315.1,3.3,1.7,2021-03-29,0725,Aqua,MODIS,69,6.1NRT,295.3,29.6,D
30.082,74.032,320.3,1.1,1,2021-03-30,0810,Aqua,MODIS,65,6.1NRT,308.3,9,D
30.289,76.388,320.8,1,1,2021-03-30,0810,Aqua,MODIS,39,6.1NRT,305.7,7.1,D
30.256,74.253,320.6,1.1,1,2021-03-30,0810,Aqua,MODIS,67,6.1NRT,303.1,12.4,D
30.935,76.671,326.9,1,1,2021-03-30,0810,Aqua,MODIS,73,6.1NRT,310.4,11.2,D
30.942,76.659,326.6,1,1,2021-03-30,0810,Aqua,MODIS,66,6.1NRT,311.2,10.8,D
30.944,76.669,334.1,1,1,2021-03-30,0810,Aqua,MODIS,84,6.1NRT,312.8,20.3,D
30.945,76.679,331.2,1,1,2021-03-30,0810,Aqua,MODIS,81,6.1NRT,310.7,15.6,D
31.545,75.934,320.3,1,1,2021-03-31,0540,Terra,MODIS,62,6.1NRT,308.1,6.8,D
31.661,75.486,315.6,1.1,1,2021-03-31,0540,Terra,MODIS,44,6.1NRT,304.5,7.4,D
30.976,76.571,326.3,1.1,1.1,2021-04-01,0755,Aqua,MODIS,78,6.1NRT,308.2,16.2,D
30.995,76.476,323.2,1.1,1.1,2021-04-01,0755,Aqua,MODIS,75,6.1NRT,310.3,12.4,D
30.974,76.559,333.3,1.1,1.1,2021-04-01,0755,Aqua,MODIS,85,6.1NRT,310.5,26.9,D
30.677,74.697,325.6,1.4,1.2,2021-04-01,0755,Aqua,MODIS,76,6.1NRT,310.8,23,D
30.92,76.739,302,2.6,1.6,2021-04-02,1625,Terra,MODIS,46,6.1NRT,288.5,24.4,N
30.926,76.748,307.2,1,1,2021-04-02,2045,Aqua,MODIS,71,6.1NRT,288.2,9.6,N
30.925,76.759,317.6,1,1,2021-04-02,2045,Aqua,MODIS,95,6.1NRT,288.9,17.6,N
30.906,76.766,318.4,2.2,1.4,2021-04-03,0610,Terra,MODIS,41,6.1NRT,304.9,20.3,D
31.454,76.101,317.9,1.9,1.4,2021-04-03,0610,Terra,MODIS,73,6.1NRT,303.1,22.2,D
31.369,76.398,317.6,2,1.4,2021-04-03,0610,Terra,MODIS,73,6.1NRT,305.9,19.8,D
30.907,76.761,321.7,2.2,1.4,2021-04-03,0610,Terra,MODIS,31,6.1NRT,305.3,29.2,D
30.911,76.745,319.9,2.2,1.4,2021-04-03,0610,Terra,MODIS,54,6.1NRT,305.8,24.6,D
31.361,76.4,332.5,1.6,1.3,2021-04-03,0745,Aqua,MODIS,85,6.1NRT,310.5,41.5,D
30.906,76.764,351.1,1.6,1.2,2021-04-03,0745,Aqua,MODIS,96,6.1NRT,311.3,101.3,D
30.903,76.747,338.8,1.6,1.2,2021-04-03,0745,Aqua,MODIS,86,6.1NRT,310.8,55.6,D
30.917,76.761,325.7,1.6,1.2,2021-04-03,0745,Aqua,MODIS,35,6.1NRT,311.3,20.4,D
30.914,76.744,332.5,1.6,1.2,2021-04-03,0745,Aqua,MODIS,85,6.1NRT,312,38.4,D
30.911,76.728,327.2,1.6,1.2,2021-04-03,0745,Aqua,MODIS,60,6.1NRT,310.4,24.9,D
31.359,76.387,323,1.7,1.3,2021-04-03,0745,Aqua,MODIS,77,6.1NRT,309.2,20.6,D
31.362,76.405,328.8,1.6,1.3,2021-04-03,0745,Aqua,MODIS,82,6.1NRT,309.4,34.1,D
31.455,76.096,318.7,1.7,1.3,2021-04-03,0745,Aqua,MODIS,56,6.1NRT,307,14.6,D
31.443,76.099,318.9,1.7,1.3,2021-04-03,0745,Aqua,MODIS,57,6.1NRT,306.4,16.2,D
30.904,76.771,302.4,1.1,1,2021-04-03,1710,Terra,MODIS,49,6.1NRT,291.9,6.4,N
30.902,76.76,302.6,1.1,1,2021-04-03,1710,Terra,MODIS,50,6.1NRT,291.1,6.2,N
30.997,76.633,300.7,1.1,1,2021-04-03,1710,Terra,MODIS,32,6.1NRT,290,5.8,N
30.917,76.723,305.4,1.1,1,2021-04-03,1710,Terra,MODIS,64,6.1NRT,290.3,7.8,N
30.99,76.655,303.1,3.5,1.8,2021-04-03,2130,Aqua,MODIS,53,6.1NRT,286.4,43.5,N
31.329,76.201,329.1,1.5,1.2,2021-04-04,0830,Aqua,MODIS,83,6.1NRT,310.4,23.3,D
30.904,76.709,326.3,1.6,1.3,2021-04-04,0830,Aqua,MODIS,77,6.1NRT,310.9,19.5,D
30.987,76.641,331.2,1.6,1.2,2021-04-04,0830,Aqua,MODIS,84,6.1NRT,311,32.8,D
